Rok,Kandidátnílistina,Kandidátnílistina.1,Poř.číslo,Kandidát,Kandidát.1,Věk,Navrh.strana,Polit.přísl.,Hlasy,Hlasy.1,Pořadí,Mandát
Rok,Kandidátnílistina,Kandidátnílistina,Poř.číslo,"Příjmení, jméno",Tituly,Věk,Navrh.strana,Polit.přísl.,abs.,v %,Pořadí,Mandát
2010,7,ZVON,7,Mazánková Věra,,66,PHZ,PHZ,284,2.61,,
2010,6,TOP 09,24,Mejsnar Jan,Mgr.,25,TOP 09,TOP 09,942,2.49,22,
2010,4,Komunistická str.Čech a Moravy,20,Melichar Zdeněk,,69,KSČM,KSČM,1 216,2.89,17,
2010,3,Strana Práv Občanů ZEMANOVCI,32,Míčová Jitka,,33,SPOZ,BEZPP,88,2.36,,
2010,6,TOP 09,30,Michal Jakub,,30,TOP 09,TOP 09,837,2.22,27,
2010,11,Věci veřejné,8,Michalová Gabriela,,36,VV,BEZPP,419,3.12,,
2010,11,Věci veřejné,13,Mika Zdeněk,,22,VV,BEZPP,407,3.03,,
2010,7,ZVON,3,Misík Petr,,62,PHZ,PHZ,358,3.29,,
2010,7,ZVON,17,Misíková Milena,,64,PHZ,BEZPP,246,2.26,,
2010,1,Volba pro Mladou Boleslav,28,Motl Pavel,Mgr.,37,VpMB,BEZPP,922,2.77,25,
2010,5,Česká str.sociálně demokrat.,17,Müller Miloslav,,53,ČSSD,ČSSD,3 180,3.08,8,
2010,1,Volba pro Mladou Boleslav,6,Najman Stanislav,MUDr.,50,VpMB,BEZPP,1 552,4.67,1,*
2010,5,Česká str.sociálně demokrat.,18,Nebeská Josefína,Mgr.,27,ČSSD,ČSSD,3 109,3.01,9,
2010,6,TOP 09,3,Nechanický Pavel,MUDr.,52,TOP 09,BEZPP,1 921,5.09,1,*
2010,7,ZVON,9,Nejman Jan,,41,PHZ,PHZ,512,4.70,,
2010,2,Občanská demokratická strana,4,Neuman Miloslav,,58,ODS,ODS,5 655,3.21,5,*
2010,6,TOP 09,22,Nováček Pavel,JUDr.,61,TOP 09,BEZPP,1 139,3.02,20,
2010,1,Volba pro Mladou Boleslav,4,Novák Jaroslav,MUDr.,55,VpMB,VpMB,1 064,3.20,6,
2010,8,Křesť.demokr.unie-Čs.str.lid.,5,Novák Milan,MUDr.,57,KDU-ČSL,BEZPP,302,5.59,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,21,Novák Stanislav,,77,KDU-ČSL,KDU-ČSL,124,2.29,,
2010,1,Volba pro Mladou Boleslav,25,Nováková Radka,,40,VpMB,BEZPP,865,2.60,22,
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,4,Novotná Eva,,57,SPR-RSČ,BEZPP,66,14.79,,
2010,2,Občanská demokratická strana,1,Nwelati Raduan,MUDr.,44,ODS,ODS,6 196,3.52,1,*
2010,2,Občanská demokratická strana,2,Olšák Miroslav,Ing.,49,ODS,ODS,5 716,3.25,4,*
2010,11,Věci veřejné,9,Olšanská Irena,,48,VV,VV,420,3.12,,
2010,2,Občanská demokratická strana,18,Pabišta Richard,MUDr.,45,ODS,BEZPP,5 982,3.40,3,*
2010,6,TOP 09,28,Palek Michal,Ing.,49,TOP 09,BEZPP,927,2.45,25,
2010,4,Komunistická str.Čech a Moravy,19,Paloušová Hana,Ing.,62,KSČM,KSČM,1 268,3.01,16,
2010,7,ZVON,13,Pařík Miloslav,,56,PHZ,BEZPP,412,3.78,,
2010,11,Věci veřejné,25,Patočka Vlastislav,,24,VV,BEZPP,370,2.75,,
2010,5,Česká str.sociálně demokrat.,9,Patočková Zdeňka,Mgr.,49,ČSSD,BEZPP,3 267,3.16,9,*
2010,10,Strana zelených,3,Pavlíková Marcela,Mgr.,44,SZ,BEZPP,682,4.77,,
2010,6,TOP 09,12,Pecák Pavel,Ing.,41,TOP 09,TOP 09,1 050,2.78,11,
2010,2,Občanská demokratická strana,13,Pekár Jan,,56,ODS,ODS,5 397,3.07,14,*
2010,3,Strana Práv Občanů ZEMANOVCI,1,Pelant Josef,JUDr.,52,SPOZ,SPOZ,345,9.27,,
2010,7,ZVON,10,Pernica Radek,,34,PHZ,BEZPP,369,3.39,,
2010,2,Občanská demokratická strana,17,Pešán Jiří,,81,ODS,ODS,5 297,3.01,3,
2010,10,Strana zelených,4,Pešková Eva,PhDr.,70,SZ,BEZPP,850,5.94,,
2010,4,Komunistická str.Čech a Moravy,22,Petr Stanislav,,67,KSČM,KSČM,1 224,2.91,19,
2010,1,Volba pro Mladou Boleslav,3,Petrtýl František,Ing.,51,VpMB,VpMB,1 261,3.80,3,
2010,11,Věci veřejné,30,Pilař Zdeněk,,31,VV,BEZPP,324,2.41,,
2010,6,TOP 09,15,Pilařová Gabriela,,41,TOP 09,BEZPP,1 083,2.87,13,
2010,5,Česká str.sociálně demokrat.,3,Pišinger Milan,,62,ČSSD,ČSSD,3 352,3.24,3,*
2010,3,Strana Práv Občanů ZEMANOVCI,7,Pivokonský Stanislav,,19,SPOZ,BEZPP,101,2.71,,
2010,10,Strana zelených,8,Pivoňka Ondřej,Mgr.,35,SZ,BEZPP,500,3.49,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,13,Plačková Jana,,60,KDU-ČSL,BEZPP,147,2.72,,
2010,6,TOP 09,4,Plachý Jan,,40,TOP 09,TOP 09,1 232,3.26,6,
2010,10,Strana zelených,28,Pleskotová Věra,Mgr. DiS.,31,SZ,BEZPP,336,2.35,,
2010,3,Strana Práv Občanů ZEMANOVCI,26,Pohůnková Monika,,20,SPOZ,BEZPP,88,2.36,,
2010,2,Občanská demokratická strana,23,Pokorná Dagmar,PaedDr.,53,ODS,ODS,5 358,3.04,8,
2010,7,ZVON,12,Pokorná Věra,,59,PHZ,BEZPP,261,2.39,,
2010,3,Strana Práv Občanů ZEMANOVCI,20,Poláčková Barbora,,20,SPOZ,BEZPP,85,2.28,,
2010,1,Volba pro Mladou Boleslav,5,Polívka Jaroslav,Mgr.,68,VpMB,VpMB,1 489,4.48,2,*
2010,8,Křesť.demokr.unie-Čs.str.lid.,15,Pospíšil Josef,,75,KDU-ČSL,KDU-ČSL,133,2.46,,
2010,1,Volba pro Mladou Boleslav,13,Pospíšilová Jarmila,,58,VpMB,BEZPP,1 208,3.64,4,
2010,8,Křesť.demokr.unie-Čs.str.lid.,10,Pospíšilová Mária,,65,KDU-ČSL,KDU-ČSL,155,2.87,,
2010,5,Česká str.sociálně demokrat.,1,Povšík Robin,,31,ČSSD,ČSSD,3 470,3.36,2,*
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,5,Pozděna Václav,,26,SPR-RSČ,BEZPP,68,15.24,,
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,1,Pozděnová Marie,,55,SPR-RSČ,SPR-RSČ,74,16.59,,
2010,5,Česká str.sociálně demokrat.,26,Procházková Jitka,,32,ČSSD,BEZPP,2 974,2.88,17,
2010,2,Občanská demokratická strana,32,Prokop Michal,,24,ODS,ODS,4 420,2.51,17,
2010,1,Volba pro Mladou Boleslav,11,Prostecký Ladislav,,27,VpMB,BEZPP,910,2.74,10,
2010,11,Věci veřejné,2,Protivánková Zdeňka,Mgr.,40,VV,VV,608,4.52,,
2010,7,ZVON,6,Pudil Aleš,,49,PHZ,PHZ,588,5.40,,
2010,1,Volba pro Mladou Boleslav,31,Rameš Ondřej,Bc.,32,VpMB,BEZPP,768,2.31,28,
2010,7,ZVON,18,Ramešová Milena,,60,PHZ,BEZPP,253,2.32,,
2010,7,ZVON,19,Rejmon Martin,,47,PHZ,BEZPP,264,2.42,,
2010,1,Volba pro Mladou Boleslav,14,Rosenkranz Bohumil,,53,VpMB,VpMB,1 109,3.34,5,
2010,2,Občanská demokratická strana,15,Rozboud Vojtěch,Ing.,41,ODS,ODS,5 389,3.06,1,
2010,2,Občanská demokratická strana,24,Rudiš Miroslav,,61,ODS,ODS,5 223,2.97,9,
2010,4,Komunistická str.Čech a Moravy,13,Rysová Hana,,31,KSČM,BEZPP,1 261,3.00,10,
2010,11,Věci veřejné,1,Řezáč Jiří,,56,VV,VV,641,4.77,,
2010,11,Věci veřejné,17,Samková Pavla,,33,VV,BEZPP,388,2.88,,
2010,6,TOP 09,17,Sedláček Jan,Ing.,58,TOP 09,BEZPP,1 145,3.03,15,
2010,1,Volba pro Mladou Boleslav,19,Sedláček Václav,,47,VpMB,BEZPP,947,2.85,16,
2010,5,Česká str.sociálně demokrat.,10,Sezemský Přemysl,,47,ČSSD,ČSSD,3 173,3.07,1,
2010,4,Komunistická str.Čech a Moravy,4,Skála Karel,,68,KSČM,KSČM,1 650,3.92,2,*
2010,4,Komunistická str.Čech a Moravy,27,Slavíková Jitka,,57,KSČM,BEZPP,1 191,2.83,24,
2010,6,TOP 09,2,Smutný Jan,Mgr.,50,TOP 09,TOP 09,1 764,4.67,3,*
2010,3,Strana Práv Občanů ZEMANOVCI,29,Stahnke Karel,,54,SPOZ,BEZPP,77,2.07,,
2010,7,ZVON,4,Staněk František,,66,PHZ,PHZ,602,5.53,,
2010,7,ZVON,29,Staněk František,,35,PHZ,BEZPP,318,2.92,,
2010,4,Komunistická str.Čech a Moravy,3,Suchý Tomáš,Ing.,42,KSČM,BEZPP,1 570,3.73,3,*
2010,5,Česká str.sociálně demokrat.,32,Svoboda Ivan,,71,ČSSD,BEZPP,2 700,2.61,23,
2010,10,Strana zelených,6,Ševců Libor,Mgr.,39,SZ,BEZPP,469,3.28,,
2010,11,Věci veřejné,32,Ševčík Pavel,,23,VV,BEZPP,309,2.30,,
2010,11,Věci veřejné,22,Šikal Vojtěch,,23,VV,BEZPP,354,2.63,,
2010,4,Komunistická str.Čech a Moravy,18,Šíma Jindřich,,54,KSČM,KSČM,1 239,2.94,15,
2010,11,Věci veřejné,10,Šimánek Pavel,,46,VV,BEZPP,392,2.91,,
2010,11,Věci veřejné,3,Šimice Pavel,,37,VV,VV,473,3.52,,
2010,10,Strana zelených,27,Šimíček Jaroslav,Ing.,41,SZ,BEZPP,318,2.22,,
2010,7,ZVON,2,Šindelková Yvonna,Mgr.,62,PHZ,PHZ,672,6.17,,
2010,4,Komunistická str.Čech a Moravy,2,Šlégl Oldřich,MUDr.,62,KSČM,BEZPP,1 855,4.41,1,*
2010,6,TOP 09,19,Šmelhaus Ivo,MUDr.,68,TOP 09,BEZPP,1 239,3.28,17,
2010,3,Strana Práv Občanů ZEMANOVCI,15,Šmidrkal Přemysl,,33,SPOZ,BEZPP,88,2.36,,
2010,11,Věci veřejné,20,Šolcová Tereza,,21,VV,VV,398,2.96,,
2010,4,Komunistická str.Čech a Moravy,31,Šourek Jaroslav,,65,KSČM,KSČM,1 136,2.70,28,
2010,1,Volba pro Mladou Boleslav,20,Špalek Miroslav,PaedDr.,51,VpMB,BEZPP,855,2.57,17,
2010,10,Strana zelených,30,Šťastná Lenka,,42,SZ,BEZPP,285,1.99,,
2010,5,Česká str.sociálně demokrat.,21,Šťastný Martin,Ing. Ph.D.,34,ČSSD,ČSSD,3 093,2.99,12,
2010,6,TOP 09,33,Štěpán Jan,MUDr.,39,TOP 09,BEZPP,840,2.22,30,
2010,7,ZVON,14,Štěpánek Jiří,,39,PHZ,BEZPP,326,2.99,,
2010,6,TOP 09,29,Štěrba Jiří,Ing.arch.,62,TOP 09,BEZPP,1 018,2.70,26,
2010,7,ZVON,23,Štolc Jiří,MUDr.,59,PHZ,BEZPP,301,2.76,,
2010,1,Volba pro Mladou Boleslav,27,Štveráková Jolana,,43,VpMB,BEZPP,783,2.36,24,
2010,1,Volba pro Mladou Boleslav,10,Šubr Filip,Bc.,27,VpMB,BEZPP,1 096,3.30,9,
2010,7,ZVON,22,Šubr Jiří,,33,PHZ,BEZPP,278,2.55,,
2010,11,Věci veřejné,15,Šulc Karel,Ing.,65,VV,BEZPP,493,3.67,,
2010,1,Volba pro Mladou Boleslav,21,Švásta Karel,,59,VpMB,BEZPP,876,2.64,18,
2010,6,TOP 09,31,Švehla Adam,,25,TOP 09,TOP 09,845,2.24,28,
2010,3,Strana Práv Občanů ZEMANOVCI,13,Tajerová Helena,,19,SPOZ,BEZPP,100,2.68,,
2010,6,TOP 09,5,Tišer Přemysl,,31,TOP 09,TOP 09,1 133,3.00,7,
2010,3,Strana Práv Občanů ZEMANOVCI,10,Troják Milan,,31,SPOZ,BEZPP,102,2.74,,
2010,2,Občanská demokratická strana,12,Tůma Zdeněk,Ing.,48,ODS,ODS,5 479,3.11,13,*
2010,7,ZVON,24,Tumlíř Karel,,69,PHZ,BEZPP,222,2.04,,
2010,10,Strana zelených,18,Tymich Jiří,,27,SZ,BEZPP,367,2.56,,
2010,11,Věci veřejné,23,Umlaufová Štěpánka,,42,VV,BEZPP,388,2.88,,
2010,10,Strana zelených,32,Urbanová Jitka,,34,SZ,BEZPP,276,1.93,,
2010,11,Věci veřejné,14,Urgošíková Dagmar,,56,VV,VV,362,2.69,,
2010,10,Strana zelených,23,Valenta Jiří,,79,SZ,BEZPP,318,2.22,,
2010,6,TOP 09,20,Valeš Jiří,,53,TOP 09,TOP 09,983,2.60,18,
2010,5,Česká str.sociálně demokrat.,27,Vaněk František,,64,ČSSD,ČSSD,2 940,2.84,18,
2010,11,Věci veřejné,29,Vaněk Petr,,54,VV,BEZPP,327,2.43,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,1,Vedral Jaroslav,MUDr.,58,KDU-ČSL,BEZPP,1 031,19.09,,
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,2,Veselý Jaroslav,,47,SPR-RSČ,SPR-RSČ,81,18.16,,
2010,2,Občanská demokratická strana,6,Veškrnová Zdeňka,,57,ODS,ODS,5 535,3.14,7,*
2010,4,Komunistická str.Čech a Moravy,21,Vlachová Narciska,,58,KSČM,BEZPP,1 210,2.87,18,
2010,9,Sdruž.pro rep.-Republ.str.Čsl.,6,Vondráček Jiří,,76,SPR-RSČ,SPR-RSČ,51,11.43,,
2010,8,Křesť.demokr.unie-Čs.str.lid.,12,Vosáhlová Miloslava,,63,KDU-ČSL,KDU-ČSL,215,3.98,,
2010,6,TOP 09,14,Vrabec Jiří,,39,TOP 09,TOP 09,978,2.59,12,
2010,7,ZVON,26,Vrátný Emanuel,,69,PHZ,BEZPP,210,1.93,,
2010,6,TOP 09,13,Vrbata David,,27,TOP 09,BEZPP,1 283,3.40,4,
2010,5,Česká str.sociálně demokrat.,13,Vrchlavský Zdeněk,,46,ČSSD,ČSSD,3 147,3.04,4,
2010,5,Česká str.sociálně demokrat.,29,Vtelenský Ladislav,,68,ČSSD,BEZPP,2 934,2.84,20,
2010,2,Občanská demokratická strana,16,Vyskočil Vladimír,,34,ODS,ODS,5 396,3.07,2,
2010,10,Strana zelených,33,Winkler Petr,PhDr.,27,SZ,BEZPP,315,2.20,,
2010,5,Česká str.sociálně demokrat.,19,Zahrada Ludevít,,69,ČSSD,ČSSD,3 058,2.96,10,
2010,10,Strana zelených,14,Zajíček Jan,,21,SZ,BEZPP,344,2.40,,
2010,6,TOP 09,6,Zákoucká Dagmar,,35,TOP 09,TOP 09,1 149,3.04,8,
2010,4,Komunistická str.Čech a Moravy,26,Zákoutská Jana,,67,KSČM,BEZPP,1 181,2.81,23,
2010,2,Občanská demokratická strana,8,Záveský Luboš,JUDr.,48,ODS,ODS,5 626,3.20,9,*
2010,5,Česká str.sociálně demokrat.,16,Zelenková Jana,Mgr.,49,ČSSD,BEZPP,3 205,3.10,7,
2010,6,TOP 09,16,Zeman Přemysl,Ing.,30,TOP 09,TOP 09,1 090,2.89,14,
2010,3,Strana Práv Občanů ZEMANOVCI,22,Zita Jiří,,81,SPOZ,BEZPP,82,2.20,,
2010,6,TOP 09,7,Zítka Jindřich,Ing.arch.,36,TOP 09,TOP 09,1 357,3.60,2,
2010,11,Věci veřejné,18,Žahourek Vladimír,Ing.,78,VV,BEZPP,366,2.72,,
2010,7,ZVON,16,Žák Martin,,40,PHZ,BEZPP,262,2.40,,
2010,7,ZVON,8,Žlab František,,63,PHZ,BEZPP,313,2.87,,
2014,9,Strana svobodných občanů,3,Abík Lukáš,,36,Svobodní,Svobodní,264,3.57,,
2014,5,Strana zelených,9,Adam Tomáš,,61,Zelení,Zelení,528,3.04,,
2014,9,Strana svobodných občanů,19,Adam Tomáš,,35,Svobodní,BEZPP,226,3.06,,
2014,3,Nezávislí Pro Mladou Boleslav,18,Albrecht Miloslav,,54,NK,BEZPP,198,3.76,,
2014,6,Občanská demokratická strana,31,Bajtalonová Eva,Bc.,29,ODS,ODS,2 461,2.48,19,
2014,3,Nezávislí Pro Mladou Boleslav,25,Bartošová Kateřina,,25,NK,BEZPP,131,2.49,,
2014,1,"TOP 09 - lidi, které znáte",8,Bařinka Zdeněk,Ing. Ph.D.,38,TOP 09,TOP 09,1 021,3.13,6,
2014,5,Strana zelených,33,Bavorová Lenka,Mgr.,36,Zelení,BEZPP,355,2.04,,
2014,4,ANO 2011 + Volba pro MB,33,Bázlerová Zdeňka,,68,VpMB,BEZPP,1 574,2.13,25,
2014,1,"TOP 09 - lidi, které znáte",11,Bečvárovský Václav,,81,NK,BEZPP,1 003,3.07,9,
2014,11,Česká str.sociálně demokrat.,32,Beneš Michal,,39,ČSSD,ČSSD,1 679,2.55,25,
2014,6,Občanská demokratická strana,23,Beneš Patrik,,40,ODS,ODS,2 882,2.91,11,
2014,4,ANO 2011 + Volba pro MB,11,Berný Michal,,29,ANO,ANO,2 218,3.00,3,
2014,6,Občanská demokratická strana,7,Beznoska Adolf,Ing.,52,ODS,ODS,3 659,3.69,3,*
2014,1,"TOP 09 - lidi, které znáte",6,Bílková Iva,,40,TOP 09,TOP 09,1 078,3.30,5,
2014,2,Křesť.demokr.unie-Čs.str.lid.,16,Bittnerová Jitka,,42,KDU-ČSL,BEZPP,294,2.23,,
2014,10,Mladoboleslavské hnutí nezáv.,8,Blažek Libor,MUDr.,43,MBN,BEZPP,373,4.30,,
2014,6,Občanská demokratická strana,22,Borozidis Lukáš,Ing.,33,ODS,ODS,2 935,2.96,10,
2014,8,Otevřená radnice,6,Borský Martin,MUDr.,52,Hora 2014,BEZPP,286,5.98,,
2014,4,ANO 2011 + Volba pro MB,1,Bouška Jiří,Ing.,35,VpMB,BEZPP,3 892,5.27,1,*
2014,10,Mladoboleslavské hnutí nezáv.,19,Brodský Miroslav,,55,MBN,BEZPP,211,2.43,,
2014,7,Komunistická str.Čech a Moravy,22,Brožková Anna,,62,KSČM,BEZPP,887,2.87,19,
2014,9,Strana svobodných občanů,10,Brůcha Filip,,24,Svobodní,BEZPP,213,2.88,,
2014,5,Strana zelených,30,Břízová Alena,,34,Zelení,BEZPP,352,2.02,,
2014,9,Strana svobodných občanů,2,Bucek David,Ing.,35,Svobodní,Svobodní,336,4.55,,
2014,5,Strana zelených,13,Burda Marek,Ing.,35,Zelení,BEZPP,551,3.17,,
2014,7,Komunistická str.Čech a Moravy,26,Burešová Danuše,,73,KSČM,KSČM,864,2.80,23,
2014,9,Strana svobodných občanů,24,Burešová Květuše,,63,Svobodní,BEZPP,202,2.73,,
2014,9,Strana svobodných občanů,4,Burešová Marková Ivana,,38,Svobodní,Svobodní,261,3.53,,
2014,6,Občanská demokratická strana,26,Buřil Jaroslav,,79,ODS,ODS,2 755,2.78,14,
2014,3,Nezávislí Pro Mladou Boleslav,16,Carva Jiří,,48,NK,BEZPP,138,2.62,,
2014,3,Nezávislí Pro Mladou Boleslav,33,Carvová Martina,,43,NK,BEZPP,122,2.32,,
2014,4,ANO 2011 + Volba pro MB,22,Cigler David,,41,VpMB,BEZPP,2 110,2.86,14,
2014,5,Strana zelených,6,Cindr Jan,Bc.,48,Zelení,BEZPP,921,5.31,,
2014,6,Občanská demokratická strana,29,Čapek Stanislav,,88,ODS,ODS,2 582,2.60,17,
2014,2,Křesť.demokr.unie-Čs.str.lid.,12,Čečilová Edita,Bc. DiS.,34,KDU-ČSL,BEZPP,287,2.18,,
2014,1,"TOP 09 - lidi, které znáte",18,Černá Eršilová Kateřina,Ing.,32,TOP 09,TOP 09,885,2.71,15,
2014,7,Komunistická str.Čech a Moravy,32,Červinková Hana,,83,KSČM,KSČM,795,2.57,29,
2014,9,Strana svobodných občanů,16,Česalová Tereza,Bc.,24,Svobodní,BEZPP,221,2.99,,
2014,11,Česká str.sociálně demokrat.,5,Čuban Miroslav,,44,ČSSD,ČSSD,2 149,3.27,1,
2014,4,ANO 2011 + Volba pro MB,24,Čupík Jaroslav,,68,VpMB,BEZPP,2 094,2.83,16,
2014,2,Křesť.demokr.unie-Čs.str.lid.,8,David Václav,Bc.,30,KDU-ČSL,KDU-ČSL,294,2.23,,
2014,5,Strana zelených,32,Dimitrov Jan,,32,Zelení,BEZPP,326,1.87,,
2014,7,Komunistická str.Čech a Moravy,6,Dovolil Josef,Ing.,57,KSČM,KSČM,994,3.22,4,
2014,6,Občanská demokratická strana,24,Dufková Pavla,Ing.,51,ODS,ODS,2 861,2.88,12,
2014,5,Strana zelených,21,Dvořák Jiří,,37,Zelení,BEZPP,409,2.35,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,1,Dvořák Luboš,,50,KDU-ČSL,BEZPP,975,7.40,,
2014,6,Občanská demokratická strana,14,Džuvarovský Marek,Ing.,39,ODS,ODS,3 061,3.09,2,
2014,2,Křesť.demokr.unie-Čs.str.lid.,13,Erychleb František,,73,KDU-ČSL,BEZPP,325,2.46,,
2014,4,ANO 2011 + Volba pro MB,16,Erychleb Radek,,42,VpMB,BEZPP,2 219,3.00,8,
2014,5,Strana zelených,24,Esner Stanislav,,56,Zelení,BEZPP,391,2.25,,
2014,11,Česká str.sociálně demokrat.,6,Fajčíková Ivona,,26,ČSSD,ČSSD,2 027,3.08,2,
2014,6,Občanská demokratická strana,21,Faltová Jana,Ing.,50,ODS,ODS,2 970,2.99,9,
2014,1,"TOP 09 - lidi, které znáte",31,Fidler Michal,,31,TOP 09,TOP 09,637,1.95,28,
2014,9,Strana svobodných občanů,11,Fidler Tomáš,Ing.,31,Svobodní,BEZPP,229,3.10,,
2014,5,Strana zelených,8,Filip Jiří,,28,Zelení,Zelení,548,3.16,,
2014,10,Mladoboleslavské hnutí nezáv.,4,Filip Pavel,PhDr.,52,MBN,MBN,501,5.78,,
2014,8,Otevřená radnice,16,Fillner Roman,,51,Hora 2014,BEZPP,130,2.72,,
2014,1,"TOP 09 - lidi, které znáte",16,Flusek Jan,,32,TOP 09,TOP 09,876,2.68,13,
2014,2,Křesť.demokr.unie-Čs.str.lid.,30,Foitová Soňa,,45,KDU-ČSL,BEZPP,245,1.86,,
2014,6,Občanská demokratická strana,4,Francírek Pavel,Ing.,65,ODS,ODS,3 079,3.10,6,*
2014,3,Nezávislí Pro Mladou Boleslav,12,Fričová Eva,MUDr.,69,NK,BEZPP,219,4.16,,
2014,8,Otevřená radnice,4,Fukárek Zdeněk,,27,Hora 2014,BEZPP,166,3.47,,
2014,10,Mladoboleslavské hnutí nezáv.,33,Gajdoš Vladimír,,28,MBN,BEZPP,129,1.48,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,32,Galetka Zdeněk,Ing.,51,KDU-ČSL,BEZPP,233,1.77,,
2014,5,Strana zelených,10,Galovská Lenka,Mgr.,31,Zelení,Zelení,519,2.99,,
2014,10,Mladoboleslavské hnutí nezáv.,26,Gavura Ján,,45,MBN,BEZPP,185,2.13,,
2014,7,Komunistická str.Čech a Moravy,5,Grospičová Alena,,57,KSČM,KSČM,1 010,3.27,3,
2014,8,Otevřená radnice,32,Hájek Karel,,47,Hora 2014,BEZPP,87,1.82,,
2014,4,ANO 2011 + Volba pro MB,20,Hajný Rudolf,Ing.,71,VpMB,BEZPP,2 146,2.90,12,
2014,1,"TOP 09 - lidi, které znáte",19,Haleš Jan,,37,NK,BEZPP,887,2.71,16,
2014,11,Česká str.sociálně demokrat.,12,Hamáček Jan,,35,ČSSD,ČSSD,2 380,3.62,1,*
2014,11,Česká str.sociálně demokrat.,2,Hančarová Jiřina,Mgr.,31,ČSSD,ČSSD,2 199,3.34,5,*
2014,11,Česká str.sociálně demokrat.,23,Hašek Jiří,Mgr.,59,ČSSD,BEZPP,2 067,3.14,16,
2014,11,Česká str.sociálně demokrat.,17,Havelka Rudolf,Mgr.,32,ČSSD,ČSSD,1 983,3.01,10,
2014,7,Komunistická str.Čech a Moravy,27,Havlíček Ivo,,62,KSČM,BEZPP,861,2.79,24,
2014,7,Komunistická str.Čech a Moravy,29,Heller Miroslav,,65,KSČM,KSČM,849,2.75,26,
2014,10,Mladoboleslavské hnutí nezáv.,15,Hercík Ondřej,,29,MBN,BEZPP,211,2.43,,
2014,5,Strana zelených,23,Herrmann Martin,Mgr.,46,Zelení,BEZPP,624,3.59,,
2014,10,Mladoboleslavské hnutí nezáv.,3,Hladík Josef,,42,MBN,MBN,418,4.82,,
2014,4,ANO 2011 + Volba pro MB,6,Hladíková Jana,,41,VpMB,BEZPP,2 492,3.37,6,*
2014,5,Strana zelených,22,Hlaváčová Klára,Mgr.,40,Zelení,BEZPP,429,2.47,,
2014,10,Mladoboleslavské hnutí nezáv.,14,Höferová Hana,Bc.,45,MBN,BEZPP,240,2.76,,
2014,3,Nezávislí Pro Mladou Boleslav,17,Höferová Zuzana,,25,NK,BEZPP,135,2.56,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,26,Hoffmann Milan,,51,KDU-ČSL,BEZPP,272,2.06,,
2014,11,Česká str.sociálně demokrat.,30,Horáček Miroslav,Ing.,55,ČSSD,ČSSD,1 773,2.69,23,
2014,10,Mladoboleslavské hnutí nezáv.,23,Horák Roman,,43,MBN,BEZPP,199,2.29,,
2014,5,Strana zelených,1,Horáková Jana,Mgr.,36,Zelení,BEZPP,833,4.80,,
2014,11,Česká str.sociálně demokrat.,1,Horčička Karel,Mgr.,41,ČSSD,ČSSD,2 351,3.57,2,*
2014,3,Nezávislí Pro Mladou Boleslav,9,Horešovský Jaroslav,,29,NK,BEZPP,147,2.79,,
2014,4,ANO 2011 + Volba pro MB,27,Hort Josef,,43,ANO,BEZPP,1 972,2.67,19,
2014,10,Mladoboleslavské hnutí nezáv.,7,Horváth Ernest,,49,MBN,BEZPP,260,2.99,,
2014,5,Strana zelených,29,Hostonský Ondřej,,30,Zelení,BEZPP,371,2.13,,
2014,5,Strana zelených,2,Hradiský David,Mgr.,41,Zelení,Zelení,620,3.57,,
2014,9,Strana svobodných občanů,27,Hrdá Dáša,RNDr.,57,Svobodní,BEZPP,197,2.66,,
2014,1,"TOP 09 - lidi, které znáte",10,Hromádková Petra,Ing.,38,NK,BEZPP,1 067,3.27,8,
2014,7,Komunistická str.Čech a Moravy,20,Hrubá Hana,Mgr.,56,KSČM,KSČM,927,3.00,17,
2014,4,ANO 2011 + Volba pro MB,28,Hrůša Vlastimil,Mgr.,82,VpMB,BEZPP,1 906,2.58,20,
2014,11,Česká str.sociálně demokrat.,19,Hurt Petr,,34,ČSSD,ČSSD,1 944,2.95,12,
2014,8,Otevřená radnice,14,Hušek Ludvík,,49,Hora 2014,BEZPP,120,2.51,,
2014,3,Nezávislí Pro Mladou Boleslav,8,Hušková Hana,Mgr.Bc.,47,NK,BEZPP,211,4.01,,
2014,9,Strana svobodných občanů,20,Hušková Jaromíra,Mgr.,42,Svobodní,BEZPP,208,2.81,,
2014,11,Česká str.sociálně demokrat.,27,Hužera Jiří,Ing.,58,ČSSD,ČSSD,1 838,2.79,20,
2014,4,ANO 2011 + Volba pro MB,15,Chmela František,,57,ANO,BEZPP,2 187,2.96,7,
2014,5,Strana zelených,14,Janeba David,,42,Zelení,BEZPP,484,2.79,,
2014,8,Otevřená radnice,24,Janovská Eliška,,18,Hora 2014,BEZPP,97,2.03,,
2014,3,Nezávislí Pro Mladou Boleslav,20,Janovská Tereza,,25,NK,BEZPP,136,2.58,,
